"","Event","Latitude","Longitude","Date.Time","Depth.water..m.","Press..dbar.","Temp....C.","Sal","Substrate","Subtransect","Dive.no","Morphospecies....","Cnidaria....","Arthropoda....","Bryozoa....","Chordata....","Echinod....","Porifera....","Foram.plankt....","Invert.other....","H.","J.","S","FOV.camera..m.","Slope..deg."
"575","TOSCA_ROV08",63.63723,57.95528,"2018-06-01",1604.42,1586.14,3.59,34.81,"boulders",652,8,107,4,0,24,2,43,26,8,0,2.048,0.739,16,5.74,28.64
"576","TOSCA_ROV08",63.63928,57.95497,"2018-06-01",1576.21,1568.77,3.6,34.81,"bedrock",653,8,248,23,0,70,0,91,51,13,0,2.324,0.697,28,2.93,36.51
"577","TOSCA_ROV08",63.64265,57.95485,"2018-06-01",1552.27,1519.76,3.6,34.81,"boulders",654,8,330,34,0,91,0,87,81,37,0,2.393,0.697,31,4.36,27.91
"578","TOSCA_ROV08",63.64571,57.95466,"2018-06-01",1540.18,1492.67,3.6,34.81,"boulders",655,8,103,9,0,18,0,48,19,9,0,2.378,0.748,24,5.21,32.34
"579","TOSCA_ROV08",63.64717,57.95429,"2018-06-01",1508.8,1481.92,3.6,34.81,"boulders",656,8,158,3,0,61,1,47,44,2,0,2.179,0.686,24,4.76,40.89
"580","TOSCA_ROV08",63.64829,57.95384,"2018-06-01",1518.47,1481.01,3.6,34.81,"boulders",657,8,27,1,0,6,0,13,7,0,0,1.158,0.835,4,5.63,35.31
"581","TOSCA_ROV08",63.65163,57.95345,"2018-06-01",1508.8,1480.98,3.6,34.81,"boulders",658,8,285,13,0,82,5,111,47,27,0,2.32,0.689,29,4.53,51.31
"582","TOSCA_ROV08",63.65408,57.95331,"2018-06-01",1448.27,1469.31,3.6,34.81,"bedrock",659,8,227,15,0,88,4,62,54,4,0,2.477,0.686,37,3.19,44.24
"583","TOSCA_ROV08",63.65634,57.95306,"2018-06-01",1442.57,1427.2,3.61,34.8,"bedrock",660,8,29,0,0,0,10,9,10,0,0,1.605,0.825,7,6.92,29.04
"584","TOSCA_ROV08",63.65955,57.95275,"2018-06-01",1435.95,1415.87,3.61,34.8,"boulders",661,8,18,2,0,3,0,7,6,0,0,2.139,0.929,10,7.38,37.03
"585","TOSCA_ROV08",63.66198,57.95234,"2018-06-01",1445.52,1409.97,3.61,34.8,"boulders",662,8,0,0,0,0,0,0,0,0,0,0,0,0,6.56,39.59
"586","TOSCA_ROV08",63.66397,57.95198,"2018-06-01",1439.19,1401.08,3.61,34.8,"boulders",663,8,0,0,0,0,0,0,0,0,0,0,0,0,7.9,41.53
"587","TOSCA_ROV08",63.66576,57.95156,"2018-06-01",1414.95,1388.41,3.61,34.8,"boulders",664,8,0,0,0,0,0,0,0,0,0,0,0,0,7.68,35.19
"588","TOSCA_ROV08",63.66809,57.95115,"2018-06-01",1413.35,1370.12,3.62,34.8,"bedrock",665,8,0,0,0,0,0,0,0,0,0,0,0,0,7.41,29.38
"589","TOSCA_ROV08",63.66886,57.95069,"2018-06-01",1413.33,1357.19,3.62,34.8,"bedrock",666,8,0,0,0,0,0,0,0,0,0,0,0,0,7.11,27.33
"590","TOSCA_ROV08",63.66969,57.95017,"2018-06-01",1391.64,1347.19,3.64,34.8,"boulders",667,8,15,2,0,2,0,2,9,0,0,2.119,0.964,9,6.49,26.74
"591","TOSCA_ROV08",63.67231,57.94981,"2018-06-01",1362.9,1334.61,3.65,34.8,"boulders",668,8,59,7,0,0,4,28,11,9,0,2.278,0.788,18,5.21,30.2
"592","TOSCA_ROV08",63.67454,57.94939,"2018-06-01",1338.89,1331.05,3.65,34.8,"bedrock",669,8,67,9,0,0,7,21,17,13,0,2.675,0.812,27,5.83,31.37
"593","TOSCA_ROV08",63.6766,57.94904,"2018-06-01",1311.32,1310.98,3.65,34.8,"bedrock",670,8,518,87,0,5,36,122,240,15,13,3.172,0.795,54,3.62,52.31
"594","TOSCA_ROV08",63.67878,57.9489,"2018-06-01",1311.32,1299.23,3.64,34.8,"bedrock",671,8,137,25,0,0,4,51,45,11,1,2.852,0.809,34,3.57,52.31
"595","TOSCA_ROV08",63.68051,57.94872,"2018-06-01",1259.43,1251.78,3.65,34.8,"biogenic gravels",672,8,278,37,0,0,16,76,123,12,14,3.015,0.812,41,3.53,21.64
"596","TOSCA_ROV08",63.68264,57.94847,"2018-06-01",1264.08,1212.25,3.66,34.8,"biogenic gravels",673,8,370,50,0,0,3,144,158,9,6,2.557,0.693,40,3.84,25.15
"597","TOSCA_ROV08",63.68498,57.94808,"2018-06-01",1200.8,1176.22,3.67,34.8,"biogenic gravels",674,8,624,69,0,0,11,149,375,20,0,2.588,0.652,53,3.98,39.65
"598","TOSCA_ROV08",63.68809,57.94774,"2018-06-01",1196.79,1171.56,3.68,34.8,"biogenic gravels",675,8,447,24,0,0,11,194,201,17,0,2.297,0.636,37,4.8,50.42
"599","TOSCA_ROV08",63.68977,57.94764,"2018-06-01",1164.7,1153.01,3.68,34.8,"biogenic gravels",676,8,189,5,0,1,6,60,89,28,0,2.476,0.708,33,3.43,52.61
"600","TOSCA_ROV08",63.69218,57.94748,"2018-06-01",1119.81,1092.64,3.68,34.8,"bedrock",677,8,248,18,0,0,2,80,132,15,1,2.139,0.617,32,5.37,37.38
"601","TOSCA_ROV08",63.69637,57.9473,"2018-06-01",1102.69,1079.57,3.68,34.8,"bedrock",678,8,241,22,0,0,6,114,67,32,0,2.311,0.673,31,5.21,28.6
"602","TOSCA_ROV08",63.70061,57.94733,"2018-06-01",1073.42,1068.72,3.68,34.8,"boulders",679,8,1213,219,0,0,24,395,418,127,30,2.81,0.701,55,4.32,32.98
"603","TOSCA_ROV08",63.70314,57.94746,"2018-06-01",1073.42,1046.67,3.68,34.8,"boulders",680,8,400,111,0,0,1,173,85,30,0,2.609,0.734,35,4.68,32.98
"604","TOSCA_ROV08",63.70658,57.94757,"2018-06-01",1038.1,1013.73,3.69,34.8,"bedrock",681,8,519,78,0,0,5,231,146,56,3,2.601,0.692,43,4.41,36.78
"605","TOSCA_ROV08",63.71082,57.94752,"2018-06-01",1020.72,1006.49,3.69,34.8,"bedrock",682,8,426,179,0,0,5,60,30,152,0,1.99,0.604,27,4.19,28.43
"606","TOSCA_ROV08",63.71383,57.94739,"2018-06-01",999.9,982.3,3.7,34.8,"boulders",683,8,207,57,0,0,2,39,13,96,0,1.903,0.607,23,3.24,25.5
"607","TOSCA_ROV08",63.7176,57.94715,"2018-06-01",984.68,952.3,3.71,34.8,"boulders",684,8,586,264,1,0,8,58,31,224,0,1.913,0.557,31,2.98,30.14
"608","TOSCA_ROV08",63.72178,57.94689,"2018-06-01",939.01,921.46,3.75,34.8,"boulders",685,8,310,82,1,0,19,24,28,152,4,2.11,0.609,32,3.57,37.23
"609","TOSCA_ROV08",63.7255,57.9466,"2018-06-01",908.51,884.06,3.77,34.8,"sand",686,8,465,77,0,0,10,72,29,277,0,1.726,0.518,28,3.84,31.47
"610","TOSCA_ROV08",63.72882,57.94633,"2018-06-01",883.45,859.19,3.78,34.8,"sand",687,8,362,76,0,0,10,57,17,202,0,1.733,0.526,27,3.65,22.38
"611","TOSCA_ROV08",63.73272,57.94608,"2018-06-01",880.93,821.19,3.8,34.8,"biogenic gravels",688,8,653,81,0,0,18,67,334,110,43,2.534,0.682,41,4.91,26.13
"612","TOSCA_ROV08",63.73719,57.9458,"2018-06-01",827.89,824.55,3.81,34.8,"biogenic gravels",689,8,256,39,1,0,6,12,46,152,0,1.698,0.534,24,4.62,37.14
"613","TOSCA_ROV08",63.7391,57.94549,"2018-06-01",813.85,812.17,3.82,34.8,"biogenic gravels",690,8,285,16,0,0,7,43,126,92,1,2.179,0.677,25,5.24,32.39
"614","TOSCA_ROV08",63.7386,57.94505,"2018-06-01",824.47,756.34,3.94,34.81,"biogenic gravels",691,8,810,129,0,0,18,105,493,60,5,2.403,0.687,33,3.54,38.65
"615","TOSCA_ROV08",63.74183,57.94477,"2018-06-01",785.17,737.05,3.95,34.81,"biogenic gravels",692,8,1183,95,3,0,19,102,840,79,45,2.146,0.614,33,5.01,23.01
"616","TOSCA_ROV08",63.74614,57.94449,"2018-06-01",730.22,736.62,3.95,34.81,"biogenic gravels",693,8,644,70,12,0,17,56,449,40,0,2.345,0.711,27,4.36,39.49
"617","TOSCA_ROV08",63.74963,57.94439,"2018-06-01",714.6,717.17,3.97,34.81,"biogenic gravels",694,8,555,62,7,0,10,48,426,1,1,2.095,0.604,32,2.84,39.13
"618","TOSCA_ROV08",63.7541,57.94434,"2018-06-01",693.73,664.29,4.15,34.82,"biogenic gravels",695,8,540,112,13,0,8,38,367,2,0,2.148,0.626,31,3.29,30.78
"619","TOSCA_ROV08",63.75858,57.94425,"2018-06-01",645.51,614.54,4.28,34.82,"biogenic gravels",696,8,600,46,7,6,16,37,488,0,0,2.064,0.56,40,3.47,41.6
"620","TOSCA_ROV08",63.76295,57.94419,"2018-06-01",618.14,595.87,4.27,34.82,"biogenic gravels",697,8,306,25,15,0,13,21,232,0,0,2.294,0.651,34,2.66,33.43
"621","TOSCA_ROV08",63.76776,57.94405,"2018-06-01",593.62,569.55,4.25,34.82,"biogenic gravels",698,8,274,26,10,0,9,60,169,0,0,2.408,0.708,30,3.5,21.42
"622","TOSCA_ROV08",63.77169,57.94383,"2018-06-01",585.1,560.35,4.29,34.82,"biogenic gravels",699,8,367,141,7,0,30,59,130,0,0,2.113,0.657,25,5.6,29.33
"623","TOSCA_ROV08",63.77315,57.94357,"2018-06-01",563.63,418.79,4.75,34.8,"biogenic gravels",700,8,183,144,0,0,10,5,24,0,0,1.161,0.467,12,9.61,18.59
"624","TOSCA_ROV08",63.76957,57.94322,"2018-06-01",563.48,265.39,5.17,34.69,"biogenic gravels",701,8,0,0,0,0,0,0,0,0,0,0,0,0,NA,23.32
"625","TOSCA_ROV08",63.76443,57.94325,"2018-06-01",611.26,226.5,5.41,34.67,"biogenic gravels",702,8,0,0,0,0,0,0,0,0,0,0,0,0,NA,43.6
"626","TOSCA_ROV09",61.9723,57.946,"2018-06-02",2410.54,2400.18,3.24,34.92,"gravel",718,9,22,0,1,0,0,0,0,21,0,0.185,0.267,2,NA,24.71
"627","TOSCA_ROV09",61.97343,57.94618,"2018-06-02",2396.09,2395.67,3.24,34.93,"sand",719,9,10,0,0,0,1,0,0,9,0,0.325,0.469,2,NA,23.77
"628","TOSCA_ROV09",61.97423,57.94652,"2018-06-02",2377.32,2396.74,3.25,34.93,"gravel",720,9,25,2,1,1,0,1,16,4,0,1.755,0.799,9,NA,18.9
"629","TOSCA_ROV09",61.97476,57.94671,"2018-06-02",2371.99,2387.65,3.26,34.93,"gravel",721,9,3,0,0,0,0,0,0,3,0,0,NA,1,2.65,26.53
"630","TOSCA_ROV09",61.97569,57.94692,"2018-06-02",2364.45,2366.41,3.28,34.93,"boulders",722,9,213,1,1,15,1,3,175,17,0,1.95,0.631,22,3.93,28.24
"631","TOSCA_ROV09",61.97731,57.94734,"2018-06-02",2337.37,2357.85,3.27,34.93,"bedrock",723,9,245,2,0,8,0,14,216,5,0,1.545,0.508,21,3.54,26.59
"632","TOSCA_ROV09",61.97812,57.94754,"2018-06-02",2337.37,2348.86,3.27,34.93,"bedrock",724,9,121,0,0,10,1,9,94,7,0,1.976,0.73,15,3.32,26.59
"633","TOSCA_ROV09",61.9793,57.94778,"2018-06-02",2312.61,2314.72,3.28,34.93,"boulders",725,9,690,12,0,15,0,34,624,5,0,1.884,0.514,39,3.5,33.48
"634","TOSCA_ROV09",61.98012,57.9481,"2018-06-02",2297.42,2277.16,3.28,34.93,"bedrock",726,9,1084,12,0,25,1,35,1011,0,0,1.673,0.442,44,3.5,44.94
"635","TOSCA_ROV09",61.98106,57.94824,"2018-06-02",2246.01,2272.15,3.29,34.92,"bedrock",727,9,318,10,1,13,0,12,281,1,0,2.531,0.712,35,3.46,49.79
"636","TOSCA_ROV09",61.98168,57.94836,"2018-06-02",2245.85,2264.79,3.29,34.93,"bedrock",728,9,153,1,0,18,0,8,126,0,0,2.734,0.829,27,3.18,46.39
"637","TOSCA_ROV09",61.98172,57.94835,"2018-06-02",2245.85,2258.19,3.3,34.93,"bedrock",729,9,175,12,0,20,0,30,113,0,0,2.63,0.781,29,3.02,46.39
"638","TOSCA_ROV09",61.98255,57.94846,"2018-06-02",2217.06,2253.59,3.3,34.93,"bedrock",730,9,638,10,0,26,0,129,472,1,0,2.484,0.678,39,3.36,35.42
"639","TOSCA_ROV09",61.98329,57.9487,"2018-06-02",2217.06,2235.13,3.32,34.93,"bedrock",731,9,959,29,0,22,0,120,788,0,0,2.874,0.705,59,3.85,35.42
"640","TOSCA_ROV09",61.98398,57.94912,"2018-06-02",2182.02,2194.9,3.3,34.93,"bedrock",732,9,396,21,0,94,0,19,262,0,0,2.9,0.753,47,4.62,34.75
"641","TOSCA_ROV09",61.98544,57.94939,"2018-06-02",2167.5,2173.62,3.29,34.93,"bedrock",733,9,550,20,0,47,0,44,439,0,0,3.088,0.774,54,3.65,24.13
"642","TOSCA_ROV09",61.98732,57.94977,"2018-06-02",2157.8,2146.7,3.27,34.93,"bedrock",734,9,807,20,1,232,0,108,446,0,0,2.971,0.726,60,3.41,33.48
"643","TOSCA_ROV09",61.98949,57.95011,"2018-06-02",2130.91,2115.57,3.29,34.93,"bedrock",735,9,1194,37,0,162,1,126,868,0,0,3.194,0.757,68,3.51,36.27
"644","TOSCA_ROV09",61.99083,57.95048,"2018-06-02",2107.95,2099.66,3.29,34.93,"bedrock",736,9,1032,49,0,50,0,49,884,0,0,3.268,0.78,66,3.89,36
"645","TOSCA_ROV09",61.99261,57.95078,"2018-06-02",2086.12,2077.42,3.33,34.93,"bedrock",737,9,670,30,2,45,0,45,548,0,0,3.173,0.781,58,3.75,38.65
"646","TOSCA_ROV09",61.9941,57.95115,"2018-06-02",2045.35,2044.74,3.3,34.92,"bedrock",738,9,749,47,0,40,0,76,586,0,0,3.233,0.803,56,4.03,11.55
"647","TOSCA_ROV09",61.996,57.95148,"2018-06-02",2030.94,2041.64,3.32,34.93,"boulders",739,9,1093,61,0,54,0,163,815,0,0,3.253,0.785,63,4.36,3.67
"648","TOSCA_ROV09",61.99927,57.9513,"2018-06-02",2036.53,2028.61,3.3,34.93,"boulders",740,9,339,18,0,27,0,62,232,0,0,3.001,0.819,39,5.22,10.48
"649","TOSCA_ROV09",62.00205,57.95107,"2018-06-02",2038.4,2027,3.3,34.93,"bedrock",741,9,543,47,0,118,1,129,248,0,0,3.019,0.757,54,4.38,18.67
"650","TOSCA_ROV09",62.00579,57.95077,"2018-06-02",2036.87,2027.33,3.28,34.93,"bedrock",742,9,393,44,0,15,0,153,181,0,0,3.1,0.829,42,4.22,6.6
"651","TOSCA_ROV09",62.0095,57.95047,"2018-06-02",2034,2028.21,3.26,34.93,"bedrock",743,9,194,48,0,8,0,50,88,0,0,2.978,0.859,32,4.17,17.25
"652","TOSCA_ROV09",62.01261,57.95024,"2018-06-02",2014.47,2025.61,3.26,34.93,"bedrock",744,9,380,37,0,52,1,173,117,0,0,2.846,0.757,43,4.12,14.72
"653","TOSCA_ROV09",62.01669,57.95004,"2018-06-02",2015.42,2030.2,3.3,34.93,"bedrock",745,9,428,74,0,73,0,62,219,0,0,3.034,0.812,42,4.07,17.24
"654","TOSCA_ROV09",62.02023,57.9498,"2018-06-02",2015.37,2029.47,3.25,34.93,"bedrock",746,9,345,59,0,23,0,65,198,0,0,3.02,0.813,41,4.02,11.2
"655","TOSCA_ROV09",62.02368,57.94964,"2018-06-02",2022.32,2031.9,3.23,34.93,"bedrock",747,9,276,53,0,0,0,50,173,0,0,3.009,0.853,34,2.77,2.21
"656","TOSCA_ROV09",62.0284,57.94942,"2018-06-02",2022.73,2033.09,3.24,34.93,"bedrock",748,9,389,123,0,17,1,36,212,0,0,3.102,0.835,41,3.15,2.86
"657","TOSCA_ROV09",62.0316,57.94918,"2018-06-02",2020.11,2029.05,3.23,34.93,"bedrock",749,9,487,37,0,110,1,77,262,0,0,2.895,0.78,41,3.3,3.99
"658","TOSCA_ROV09",62.03493,57.94924,"2018-06-02",2020.09,1997.73,3.24,34.93,"bedrock",750,9,743,55,1,72,0,66,549,0,0,3.017,0.764,52,3.97,6.1
"659","TOSCA_ROV09",62.03901,57.94944,"2018-06-02",2010.09,1989.81,3.23,34.93,"bedrock",751,9,440,44,0,147,0,17,232,0,0,2.65,0.705,43,3.81,17.85
"660","TOSCA_ROV09",62.04259,57.94922,"2018-06-02",2003.99,1984.67,3.22,34.93,"bedrock",752,9,404,43,0,72,0,43,246,0,0,2.928,0.794,40,2.84,13.51
"661","TOSCA_ROV09",62.04532,57.94899,"2018-06-02",2003.13,1977.78,3.22,34.93,"bedrock",753,9,390,39,0,105,0,80,166,0,0,2.934,0.766,46,2.96,7.53
"662","TOSCA_ROV09",62.04843,57.94873,"2018-06-02",1988.44,1969.37,3.22,34.93,"bedrock",754,9,480,77,0,104,0,48,251,0,0,3.078,0.799,47,3.72,8.18
"663","TOSCA_ROV09",62.05195,57.94844,"2018-06-02",1988.23,NA,NA,NA,"bedrock",755,9,641,96,0,170,0,21,354,0,0,2.766,0.745,41,5.03,9.88
"664","TOSCA_ROV09",62.05519,57.94817,"2018-06-02",1995.53,NA,NA,NA,"bedrock",756,9,612,97,0,115,0,40,360,0,0,2.941,0.777,44,4.01,25.58
"665","TOSCA_ROV09",62.05863,57.94787,"2018-06-02",1972.9,NA,NA,NA,"bedrock",757,9,275,44,0,18,0,49,164,0,0,3.053,0.859,35,3.5,28.89
"666","TOSCA_ROV09",62.06057,57.94769,"2018-06-02",1967.14,1963.31,3.27,34.93,"bedrock",758,9,453,72,1,59,0,92,229,0,0,3.02,0.793,45,2.93,14.3
"667","TOSCA_ROV09",62.06367,57.94742,"2018-06-02",1960.14,1956.64,3.35,34.93,"bedrock",759,9,380,12,0,52,1,153,162,0,0,2.626,0.751,33,3.04,10.65
"668","TOSCA_ROV09",62.06588,57.94724,"2018-06-02",1950.54,1950.93,3.3,34.92,"bedrock",760,9,401,20,0,35,1,98,247,0,0,2.817,0.775,38,3.28,21.35
"669","TOSCA_ROV09",62.06833,57.947,"2018-06-02",1950.54,1945.41,3.27,34.93,"bedrock",761,9,551,27,1,78,1,161,283,0,0,2.821,0.737,46,2.96,21.35
"670","TOSCA_ROV09",62.07118,57.94675,"2018-06-02",1944.38,1941.01,3.24,34.93,"boulders",762,9,335,19,0,66,1,73,176,0,0,2.868,0.753,45,3.45,8.63
"671","TOSCA_ROV09",62.0736,57.94656,"2018-06-02",1933.07,1937.66,3.26,34.93,"boulders",763,9,519,27,0,130,1,77,284,0,0,2.749,0.722,45,4.15,15.46
"672","TOSCA_ROV09",62.0772,57.94634,"2018-06-02",1928.93,1938.03,3.25,34.93,"bedrock",764,9,586,56,1,98,1,211,219,0,0,3.144,0.796,52,4.06,11.79
"673","TOSCA_ROV09",62.08065,57.94622,"2018-06-02",1932.08,1940.84,3.23,34.93,"bedrock",765,9,738,60,2,24,8,372,269,0,3,2.612,0.643,58,2.6,23.54
"674","TOSCA_ROV09",62.08406,57.94594,"2018-06-02",1930.78,1938.29,3.24,34.93,"boulders",766,9,648,55,2,50,0,313,228,0,0,2.762,0.703,51,3.28,17.66
"675","TOSCA_ROV09",62.08622,57.94578,"2018-06-02",1930.78,1938.67,3.23,34.93,"bedrock",767,9,313,100,1,5,2,81,124,0,0,3.279,0.856,46,2.96,17.66
"676","TOSCA_ROV09",62.08971,57.9456,"2018-06-02",1933.1,1941.11,3.23,34.93,"bedrock",768,9,160,38,0,0,0,22,100,0,0,3.196,0.861,41,3.36,4.79
"677","TOSCA_ROV09",62.09458,57.94549,"2018-06-02",1935.98,1940.56,3.23,34.93,"bedrock",769,9,257,61,0,8,1,41,146,0,0,3.161,0.863,39,3.16,16.66
"678","TOSCA_ROV09",62.09705,57.94526,"2018-06-02",1942.97,1941.4,3.22,34.93,"bedrock",770,9,248,78,0,8,0,41,121,0,0,3.112,0.862,37,3.09,11.24
"679","TOSCA_ROV09",62.10061,57.94512,"2018-06-02",1934.44,1939.02,3.22,34.93,"bedrock",771,9,484,110,0,53,0,49,272,0,0,3.172,0.849,42,3.15,2.4
"680","TOSCA_ROV09",62.10352,57.94486,"2018-06-02",1941.09,1932.09,3.22,34.93,"bedrock",772,9,382,122,0,29,0,71,160,0,0,3.23,0.849,45,3.54,12.28
"681","TOSCA_ROV09",62.10489,57.94472,"2018-06-02",1944.87,1934.47,3.22,34.93,"bedrock",773,9,484,114,0,109,0,117,144,0,0,2.861,0.756,44,3.59,15.19
"682","TOSCA_ROV09",62.10892,57.94453,"2018-06-02",1941.89,1944.41,3.22,34.93,"bedrock",774,9,285,40,0,40,0,36,169,0,0,3.089,0.812,45,3.98,10.28
"683","TOSCA_ROV09",62.11208,57.94434,"2018-06-02",1945.54,1948.48,3.22,34.93,"bedrock",775,9,348,35,0,38,0,48,227,0,0,3.007,0.773,49,3.65,19.31
"684","TOSCA_ROV09",62.11509,57.94415,"2018-06-02",1943.08,1954.23,3.22,34.93,"boulders",776,9,363,33,0,44,1,40,245,0,0,3.235,0.827,50,3.47,13.41
"685","TOSCA_ROV09",62.11739,57.9439,"2018-06-02",1937.82,1946.82,3.23,34.93,"bedrock",777,9,313,61,0,65,0,44,143,0,0,2.986,0.789,44,5.3,6.8
"686","TOSCA_ROV09",62.12003,57.94363,"2018-06-02",1942.79,1949.93,3.22,34.93,"bedrock",778,9,516,108,0,55,1,80,272,0,0,3.423,0.854,55,4.11,4.81
"687","TOSCA_ROV09",62.12356,57.94336,"2018-06-02",1944.13,1948.56,3.22,34.93,"bedrock",779,9,493,78,11,70,0,93,241,0,0,3.309,0.83,54,2.54,13.57
"688","TOSCA_ROV09",62.1265,57.94314,"2018-06-02",1940.41,1950.68,3.22,34.93,"boulders",780,9,368,67,0,10,1,80,210,0,0,3.309,0.85,49,2.95,8.78
"689","TOSCA_ROV09",62.12914,57.94302,"2018-06-02",1939.97,1950.04,3.21,34.93,"boulders",781,9,310,38,0,47,0,70,155,0,0,3.111,0.804,48,3.81,13.03
"690","TOSCA_ROV09",62.13188,57.94275,"2018-06-02",1950.6,1955.35,3.21,34.93,"bedrock",782,9,382,62,0,25,0,48,247,0,0,3.026,0.786,47,4.4,19.31
"691","TOSCA_ROV09",62.13578,57.94246,"2018-06-02",1949.47,1956.25,3.21,34.93,"bedrock",783,9,404,37,0,34,0,49,284,0,0,3.123,0.811,47,4.89,4.21
"692","TOSCA_ROV09",62.13997,57.94234,"2018-06-02",1947.7,1954.99,3.22,34.93,"bedrock",784,9,382,47,0,42,0,90,203,0,0,3.323,0.833,54,4.68,5.43
"693","TOSCA_ROV09",62.14263,57.94226,"2018-06-02",1952.22,1948.06,3.23,34.93,"bedrock",785,9,164,29,0,32,0,61,42,0,0,2.784,0.765,38,3.96,10.73
"694","TOSCA_ROV09",62.14461,57.94214,"2018-06-02",1943.21,1953.24,3.23,34.93,"bedrock",786,9,102,13,0,6,0,32,51,0,0,2.803,0.841,28,4.18,2.52
"695","TOSCA_ROV09",62.14715,57.94197,"2018-06-02",1952.96,1956,3.23,34.93,"boulders",787,9,66,9,0,3,0,20,34,0,0,3.095,0.919,29,4.46,16.8
"696","TOSCA_ROV09",62.15,57.94191,"2018-06-02",1953.41,1961.94,3.24,34.93,"boulders",788,9,291,19,3,35,0,58,176,0,0,2.94,0.787,42,4.29,22.83
"697","TOSCA_ROV09",62.15283,57.94175,"2018-06-02",1952.34,1964.34,3.24,34.93,"boulders",789,9,337,21,0,35,0,43,238,0,0,2.758,0.733,43,2.82,13.46
"698","TOSCA_ROV09",62.15518,57.94152,"2018-06-02",1952.88,1963.8,3.26,34.93,"boulders",790,9,479,34,0,216,0,74,155,0,0,2.548,0.658,48,3.01,14.3
"699","TOSCA_ROV09",62.15847,57.94124,"2018-06-02",1954.58,1964.92,3.26,34.93,"bedrock",791,9,15,0,0,0,0,4,11,0,0,1.529,0.95,5,3.05,14.42
"700","TOSCA_ROV09",62.16255,57.94099,"2018-06-02",1956.48,1970.77,3.26,34.92,"bedrock",792,9,21,0,0,0,0,5,16,0,0,1.712,0.823,8,3.01,4.07
"701","TOSCA_ROV09",62.1656,57.94086,"2018-06-02",1958.6,1965.57,3.26,34.93,"gravel",793,9,106,17,0,0,0,18,71,0,0,2.691,0.826,26,3.61,6.74
"702","TOSCA_ROV09",62.16861,57.94082,"2018-06-02",1953.87,1962.23,3.27,34.93,"bedrock",794,9,343,66,0,49,0,114,114,0,0,3.079,0.829,41,3.85,8.29
"703","TOSCA_ROV09",62.17121,57.94065,"2018-06-02",1962.62,1971.44,3.28,34.93,"bedrock",795,9,60,7,0,6,0,9,38,0,0,2.683,0.928,18,4.19,15.32
"704","TOSCA_ROV09",62.17487,57.94045,"2018-06-02",1968.61,1976.8,3.29,34.93,"boulders",796,9,457,31,0,69,0,79,278,0,0,3.072,0.785,50,3.64,4.31
"705","TOSCA_ROV09",62.17719,57.94016,"2018-06-02",1963.82,1972.83,3.3,34.92,"boulders",797,9,132,13,0,14,0,18,87,0,0,2.626,0.816,25,2.89,5.03
"706","TOSCA_ROV09",62.17968,57.93991,"2018-06-02",1969.75,1975.94,3.29,34.93,"bedrock",798,9,131,14,0,12,0,27,78,0,0,2.668,0.829,25,2.77,7.44
"707","TOSCA_ROV09",62.18278,57.93977,"2018-06-02",1973.45,1979.56,3.29,34.93,"bedrock",799,9,456,33,0,65,0,93,265,0,0,2.951,0.795,41,2.98,4.04
"708","TOSCA_ROV09",62.18523,57.93946,"2018-06-02",1970.74,1978.65,3.29,34.93,"bedrock",800,9,329,15,0,106,0,68,140,0,0,2.632,0.729,37,4.96,1.13
"709","TOSCA_ROV09",62.18703,57.93921,"2018-06-02",1970.68,1986.01,3.29,34.93,"boulders",801,9,257,15,0,50,1,52,139,0,0,2.528,0.751,29,4.44,1.42
"710","TOSCA_ROV09",62.19018,57.93941,"2018-06-02",1969.28,1984.79,3.29,34.92,"biogenic gravels",802,9,84,7,0,0,1,21,55,0,0,2.5,0.809,22,3.44,4.32
"711","TOSCA_ROV09",62.19271,57.93964,"2018-06-02",1964.88,1974.23,3.3,34.93,"bedrock",803,9,248,9,0,2,0,89,148,0,0,2.441,0.681,36,4.74,17.11
"712","TOSCA_ROV09",62.19528,57.93992,"2018-06-02",1945.67,1960.66,3.3,34.93,"biogenic gravels",804,9,314,23,0,14,0,30,247,0,0,2.475,0.685,37,5.37,23.95
"713","TOSCA_ROV09",62.19672,57.94011,"2018-06-02",1933.7,1951.46,3.3,34.93,"biogenic gravels",805,9,486,18,1,36,1,157,273,0,0,2.942,0.773,45,2.96,46.64
"714","TOSCA_ROV09",62.1982,57.94053,"2018-06-02",1857.95,1893.04,3.32,34.93,"bedrock",806,9,1219,36,4,11,0,498,670,0,0,2.763,0.675,60,3.48,44.56
"715","TOSCA_ROV09",62.19984,57.94081,"2018-06-02",1863.32,1864.54,3.32,34.93,"bedrock",807,9,1146,73,2,162,1,564,337,0,7,2.936,0.717,60,3.52,9.21
"716","TOSCA_ROV09",62.20251,57.94057,"2018-06-02",1854.83,1855.07,3.32,34.92,"bedrock",808,9,588,27,0,107,0,315,137,0,2,2.538,0.671,44,3.84,18.68
"717","TOSCA_ROV09",62.20539,57.94029,"2018-06-02",1846.68,1853.6,3.31,34.93,"boulders",809,9,430,65,0,89,0,91,185,0,0,2.882,0.757,45,4.39,16.24
"718","TOSCA_ROV09",62.20866,57.94007,"2018-06-02",1857.39,1849.41,3.32,34.92,"bedrock",810,9,707,69,0,176,0,209,253,0,0,2.779,0.71,50,4.89,21.51
