"","site #","Region","Zoogeogr.Region","Country","Tidal Regime","Location","Longitude","Latitude","Phylum","class/orded","Family","Genus","Species","Habitat","Fresh mangrove leaves feeder","Leaf litter and propagule feeder","Microalgae and bacteria feeder","Detritivore","Suspension feeder","Macroalgal feeder","Predator","Omnivore","Scavenger","Lignivore","Burrowing","Surface digging","Woodboring","Encrustering","Leaf storing","Sruface bioturbating","Fragmentating","Free leaving"
"197",7.1,"E-Africa","West Indian","Kenya","Meso","Gazi",39.31,-4.25,"Mollusca","Gastropoda","Potamididae","Cerithidea","Cerithidea decollata","Inter_F",NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"198",7.1,"E-Africa","West Indian","Kenya","Meso","Gazi",39.31,-4.25,"Crustacea","Decapoda","Sesarmidae","Sarmatium","Sarmatium crassum","Inter_F",NA,1,NA,1,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,1,0
"199",7.1,"E-Africa","West Indian","Kenya","Meso","Gazi",39.31,-4.25,"Mollusca","Gastropoda","Melongenidae","Volema","Volema pyrum","Sub",NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"200",7.1,"E-Africa","West Indian","Kenya","Meso","Gazi",39.31,-4.25,"Crustacea","Decapoda","Coenobitidae","Coenobita","Coenobita cavipes","Supra",NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"201",7.1,"E-Africa","West Indian","Kenya","Meso","Gazi",39.31,-4.25,"Crustacea","Decapoda","Oziidae","Ozius","Ozius guttatus","Inter_F",NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"202",7.1,"E-Africa","West Indian","Kenya","Meso","Gazi",39.31,-4.25,"Crustacea","Decapoda","Sesarmidae","Neosarmatium","Neosarmatium smithi","Inter_F",NA,1,NA,1,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,1,NA,NA,0
"203",7.1,"E-Africa","West Indian","Kenya","Meso","Gazi",39.31,-4.25,"Crustacea","Decapoda","Sesarmidae","Sesarmoides","Sesarmoides longipes","Inter_F",NA,1,NA,1,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,0
"204",7.1,"E-Africa","West Indian","Kenya","Meso","Gazi",39.31,-4.25,"Crustacea","Decapoda","Alpheidae","Alpheus","Alpheus sp. 1","Inter_F",NA,NA,NA,1,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,0
"205",7.1,"E-Africa","West Indian","Kenya","Meso","Gazi",39.31,-4.25,"Crustacea","Decapoda","Grapsidae","Metopograpsus","Metopograpsus cannicci","Inter_F",NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"206",7.1,"E-Africa","West Indian","Kenya","Meso","Gazi",39.31,-4.25,"Mollusca","Bivalvia","Isognomonidae","Isognomon","Isognomon ephippium","Inter_F",NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,0
"207",7.1,"E-Africa","West Indian","Kenya","Meso","Gazi",39.31,-4.25,"Mollusca","Gastropoda","Littorinidae","Littoraria","Littoraria scabra","Inter_F",NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"208",7.1,"E-Africa","West Indian","Kenya","Meso","Gazi",39.31,-4.25,"Mollusca","Gastropoda","Littorinidae","Littoraria","Littoraria pallescens","Inter_F",NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"209",7.1,"E-Africa","West Indian","Kenya","Meso","Gazi",39.31,-4.25,"Mollusca","Bivalvia","Lucinidae","Anodontia","Anodontia edentula","Inter_F",NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,0
"210",7.1,"E-Africa","West Indian","Kenya","Meso","Gazi",39.31,-4.25,"Mollusca","Bivalvia","Lucinidae","Loripes","Loripes clausus","Inter_F",NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,0
"211",7.1,"E-Africa","West Indian","Kenya","Meso","Gazi",39.31,-4.25,"Crustacea","Decapoda","Ocypodidae","Austruca","Austruca occidentalis","Inter_F",NA,NA,1,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,1,NA,0
"212",7.1,"E-Africa","West Indian","Kenya","Meso","Gazi",39.31,-4.25,"Crustacea","Decapoda","Ocypodidae","Gelasimus","Gelasimus hesperiae","Inter_M",NA,NA,1,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,1,NA,0
"213",7.1,"E-Africa","West Indian","Kenya","Meso","Gazi",39.31,-4.25,"Crustacea","Decapoda","Ocypodidae","Paraleptuca","Paraleptuca chlorophthalmus","Inter_F",NA,NA,1,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,1,NA,0
"214",7.1,"E-Africa","West Indian","Kenya","Meso","Gazi",39.31,-4.25,"Crustacea","Decapoda","Ocypodidae","Tubuca","Tubuca urvillei","Inter_F",NA,NA,1,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,1,NA,0
"215",7.1,"E-Africa","West Indian","Kenya","Meso","Gazi",39.31,-4.25,"Mollusca","Gastropoda","Onchidiidae","Peronia","Peronia sp. 1","Inter_F",NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"216",7.1,"E-Africa","West Indian","Kenya","Meso","Gazi",39.31,-4.25,"Crustacea","Decapoda","Pilumnidae","Eurycarcinus","Eurycarcinus natalensis","Inter_F",NA,NA,NA,NA,NA,NA,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,0
"217",7.1,"E-Africa","West Indian","Kenya","Meso","Gazi",39.31,-4.25,"Crustacea","Decapoda","Porcellanidae","Petrolisthes","Petrolisthes lamarckii","Inter_F",NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"218",7.1,"E-Africa","West Indian","Kenya","Meso","Gazi",39.31,-4.25,"Crustacea","Decapoda","Portunidae","Scylla","Scylla serrata","Sub",NA,NA,NA,NA,NA,NA,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,0
"219",7.1,"E-Africa","West Indian","Kenya","Meso","Gazi",39.31,-4.25,"Crustacea","Decapoda","Portunidae","Thalamita","Thalamita crenata","Sub",NA,NA,NA,NA,NA,NA,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,0
"220",7.1,"E-Africa","West Indian","Kenya","Meso","Gazi",39.31,-4.25,"Crustacea","Decapoda","Sesarmidae","Neosarmatium","Neosarmatium africanum","Inter_F",NA,1,NA,1,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,1,NA,NA,0
"221",7.1,"E-Africa","West Indian","Kenya","Meso","Gazi",39.31,-4.25,"Crustacea","Decapoda","Sesarmidae","Selatium","Selatium brockii","Inter_F",NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"222",7.1,"E-Africa","West Indian","Kenya","Meso","Gazi",39.31,-4.25,"Crustacea","Decapoda","Sesarmidae","Selatium","Selatium elongatum","Inter_F",NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"223",7.1,"E-Africa","West Indian","Kenya","Meso","Gazi",39.31,-4.25,"Mollusca","Bivalvia","Teredinidae","Dicyathifer","Dicyathifer mannii","Inter_F",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,1,NA,NA,NA,NA,0
"224",7.2,"E-Africa","West Indian","Kenya","Meso","Mida Creek",39.98,-3.35,"Crustacea","Decapoda","Diogenidae","Clibanarius","Clibanarius laevimaus","Inter_M",NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"225",7.2,"E-Africa","West Indian","Kenya","Meso","Mida Creek",39.98,-3.35,"Crustacea","Decapoda","Macrophthalmidae","Macrophthalmus","Macrophthalmus depressus","Inter_M",NA,NA,NA,1,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,0
"226",7.2,"E-Africa","West Indian","Kenya","Meso","Mida Creek",39.98,-3.35,"Crustacea","Decapoda","Macrophthalmidae","Macrophthalmus","Macrophthalmus milloti","Inter_M",NA,NA,NA,1,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,0
"227",7.2,"E-Africa","West Indian","Kenya","Meso","Mida Creek",39.98,-3.35,"Crustacea","Decapoda","Macrophthalmidae","Macrophthalmus","Macrophthalmus parvimanus","Inter_M",NA,NA,NA,1,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,0
"228",7.2,"E-Africa","West Indian","Kenya","Meso","Mida Creek",39.98,-3.35,"Crustacea","Decapoda","Sesarmidae","Neosarmatium","Neosarmatium africanum","Inter_F",NA,1,NA,1,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,1,NA,NA,0
"229",7.2,"E-Africa","West Indian","Kenya","Meso","Mida Creek",39.98,-3.35,"Crustacea","Decapoda","Gecarcinidae","Cardisoma","Cardisoma carnifex","Supra",NA,1,NA,NA,NA,NA,1,NA,NA,NA,1,NA,NA,NA,1,NA,NA,0
"230",7.2,"E-Africa","West Indian","Kenya","Meso","Mida Creek",39.98,3.35,"Mollusca","Bivalvia","Isognomonidae","Isognomon","Isognomon ephippium","Inter_F",NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,0
"231",7.2,"E-Africa","West Indian","Kenya","Meso","Mida Creek",39.98,-3.35,"Crustacea","Decapoda","Ocypodidae","Cranuca","Cranuca inversa","Inter_F",NA,NA,1,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,1,NA,0
"232",7.2,"E-Africa","West Indian","Kenya","Meso","Mida Creek",39.98,-3.35,"Crustacea","Decapoda","Ocypodidae","Gelasimus","Gelasimus hesperiae","Inter_M",NA,NA,1,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,1,NA,0
"233",7.2,"E-Africa","West Indian","Kenya","Meso","Mida Creek",39.98,3.35,"Mollusca","Gastropoda","Potamididae","Terebralia","Terebralia palustris","Inter_F",NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"234",7.2,"E-Africa","West Indian","Kenya","Meso","Mida Creek",39.98,-3.35,"Crustacea","Decapoda","Sesarmidae","Clistocoeloma","Clistocoeloma villosum","Inter_F",NA,NA,NA,1,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,1,0
"235",7.2,"E-Africa","West Indian","Kenya","Meso","Mida Creek",39.98,-3.35,"Crustacea","Decapoda","Oziidae","Epixanthus","Epixanthus dentatus","Inter_F",NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"236",7.2,"E-Africa","West Indian","Kenya","Meso","Mida Creek",39.98,3.35,"Mollusca","Gastropoda","Potamididae","Cerithidea","Cerithidea decollata","Inter_F",NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"237",7.2,"E-Africa","West Indian","Kenya","Meso","Mida Creek",39.98,-3.35,"Crustacea","Decapoda","Diogenidae","Clibanarius","Clibanarius longitarsus","Inter_M",NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"238",7.2,"E-Africa","West Indian","Kenya","Meso","Mida Creek",39.98,3.35,"Mollusca","Bivalvia","Ostreidae","Saccostrea","Saccostrea cuccullata","Inter_F",NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,0
"239",7.2,"E-Africa","West Indian","Kenya","Meso","Mida Creek",39.98,-3.35,"Crustacea","Decapoda","Ocypodidae","Paraleptuca","Paraleptuca chlorophthalmus","Inter_F",NA,NA,1,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,1,NA,0
"240",7.2,"E-Africa","West Indian","Kenya","Meso","Mida Creek",39.98,-3.35,"Crustacea","Decapoda","Sesarmidae","Sarmatium","Sarmatium crassum","Inter_F",NA,1,NA,1,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,1,0
"241",7.2,"E-Africa","West Indian","Kenya","Meso","Mida Creek",39.98,3.35,"Mollusca","Bivalvia","Teredinidae","Dicyathifer","Dicyathifer mannii","Inter_F",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,1,NA,NA,NA,NA,0
"242",7.2,"E-Africa","West Indian","Kenya","Meso","Mida Creek",39.98,-3.35,"Crustacea","Decapoda","Oziidae","Ozius","Ozius guttatus","Inter_F",NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"243",7.2,"E-Africa","West Indian","Kenya","Meso","Mida Creek",39.98,-3.35,"Crustacea","Decapoda","Sesarmidae","Cristarma","Cristarma eulimene","Supra",NA,1,NA,NA,NA,NA,1,NA,NA,NA,1,NA,NA,NA,NA,NA,1,0
"244",7.2,"E-Africa","West Indian","Kenya","Meso","Mida Creek",39.98,-3.35,"Crustacea","Decapoda","Sesarmidae","Cristarma","Cristarma ortmanni","Supra",NA,1,NA,NA,NA,NA,1,NA,NA,NA,1,NA,NA,NA,NA,NA,1,0
"245",7.2,"E-Africa","West Indian","Kenya","Meso","Mida Creek",39.98,-3.35,"Crustacea","Decapoda","Sesarmidae","Parasesarma","Parasesarma guttatum","Inter_F",NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1
"246",7.2,"E-Africa","West Indian","Kenya","Meso","Mida Creek",39.98,-3.35,"Crustacea","Decapoda","Alpheidae","Alpheus","Alpheus sp. 1","Inter_F",NA,NA,NA,1,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,0
"247",7.2,"E-Africa","West Indian","Kenya","Meso","Mida Creek",39.98,-3.35,"Crustacea","Decapoda","Coenobitidae","Coenobita","Coenobita cavipes","Supra",NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"248",7.2,"E-Africa","West Indian","Kenya","Meso","Mida Creek",39.98,-3.35,"Crustacea","Decapoda","Dotillidae","Dotilla","Dotilla fenestrata","Inter_M",NA,NA,1,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,1,NA,0
"249",7.2,"E-Africa","West Indian","Kenya","Meso","Mida Creek",39.98,-3.35,"Crustacea","Decapoda","Grapsidae","Metopograpsus","Metopograpsus messor","Inter_F",NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"250",7.2,"E-Africa","West Indian","Kenya","Meso","Mida Creek",39.98,-3.35,"Crustacea","Decapoda","Grapsidae","Metopograpsus","Metopograpsus oceanicus","Inter_F",NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"251",7.2,"E-Africa","West Indian","Kenya","Meso","Mida Creek",39.98,-3.35,"Crustacea","Decapoda","Grapsidae","Metopograpsus","Metopograpsus cannicci","Inter_F",NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"252",7.2,"E-Africa","West Indian","Kenya","Meso","Mida Creek",39.98,-3.35,"Crustacea","Decapoda","Hippolytidae","Merguia","Merguia oligodon","Inter_F",NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"253",7.2,"E-Africa","West Indian","Kenya","Meso","Mida Creek",39.98,3.35,"Mollusca","Gastropoda","Littorinidae","Littoraria","Littoraria pallescens","Inter_F",NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"254",7.2,"E-Africa","West Indian","Kenya","Meso","Mida Creek",39.98,3.35,"Mollusca","Gastropoda","Littorinidae","Littoraria","Littoraria scabra","Inter_F",NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"255",7.2,"E-Africa","West Indian","Kenya","Meso","Mida Creek",39.98,3.35,"Mollusca","Bivalvia","Lucinidae","Anodontia","Anodontia edentula","Inter_F",NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,0
"256",7.2,"E-Africa","West Indian","Kenya","Meso","Mida Creek",39.98,3.35,"Mollusca","Bivalvia","Lucinidae","Loripes","Loripes clausus","Inter_F",NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,0
"257",7.2,"E-Africa","West Indian","Kenya","Meso","Mida Creek",39.98,3.35,"Mollusca","Gastropoda","Melongenidae","Volema","Volema pyrum","Sub",NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"258",7.2,"E-Africa","West Indian","Kenya","Meso","Mida Creek",39.98,-3.35,"Crustacea","Decapoda","Ocypodidae","Austruca","Austruca occidentalis","Inter_F",NA,NA,1,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,1,NA,0
"259",7.2,"E-Africa","West Indian","Kenya","Meso","Mida Creek",39.98,-3.35,"Crustacea","Decapoda","Ocypodidae","Tubuca","Tubuca urvillei","Inter_F",NA,NA,1,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,1,NA,0
"260",7.2,"E-Africa","West Indian","Kenya","Meso","Mida Creek",39.98,3.35,"Mollusca","Gastropoda","Onchidiidae","Peronia","Peronia sp. 1","Inter_F",NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"261",7.2,"E-Africa","West Indian","Kenya","Meso","Mida Creek",39.98,-3.35,"Crustacea","Decapoda","Pilumnidae","Eurycarcinus","Eurycarcinus natalensis","Inter_F",NA,NA,NA,NA,NA,NA,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,0
"262",7.2,"E-Africa","West Indian","Kenya","Meso","Mida Creek",39.98,-3.35,"Crustacea","Decapoda","Porcellanidae","Petrolisthes","Petrolisthes lamarckii","Inter_F",NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"263",7.2,"E-Africa","West Indian","Kenya","Meso","Mida Creek",39.98,-3.35,"Crustacea","Decapoda","Portunidae","Scylla","Scylla serrata","Sub",NA,NA,NA,NA,NA,NA,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,0
"264",7.2,"E-Africa","West Indian","Kenya","Meso","Mida Creek",39.98,-3.35,"Crustacea","Decapoda","Portunidae","Thalamita","Thalamita crenata","Sub",NA,NA,NA,NA,NA,NA,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,0
"265",7.2,"E-Africa","West Indian","Kenya","Meso","Mida Creek",39.98,-3.35,"Crustacea","Decapoda","Sesarmidae","Neosarmatium","Neosarmatium smithi","Inter_F",NA,1,NA,1,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,1,NA,NA,0
"266",7.2,"E-Africa","West Indian","Kenya","Meso","Mida Creek",39.98,-3.35,"Crustacea","Decapoda","Sesarmidae","Leptarma","Leptarma leptosoma","Inter_F",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,0
"267",7.2,"E-Africa","West Indian","Kenya","Meso","Mida Creek",39.98,-3.35,"Crustacea","Decapoda","Sesarmidae","Parasesarma","Parasesarma samawati","Inter_F",NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1
"268",7.2,"E-Africa","West Indian","Kenya","Meso","Mida Creek",39.98,-3.35,"Crustacea","Decapoda","Sesarmidae","Selatium","Selatium brockii","Inter_F",NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"269",7.2,"E-Africa","West Indian","Kenya","Meso","Mida Creek",39.98,-3.35,"Crustacea","Decapoda","Sesarmidae","Selatium","Selatium elongatum","Inter_F",NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"270",7.2,"E-Africa","West Indian","Kenya","Meso","Mida Creek",39.98,-3.35,"Crustacea","Decapoda","Sesarmidae","Sesarmoides","Sesarmoides longipes","Inter_F",NA,1,NA,1,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,0
"271",7.2,"E-Africa","West Indian","Kenya","Meso","Mida Creek",39.98,-3.35,"Crustacea","Decapoda","Varunidae","Pseudohelice","Pseudohelice subquadrata","Inter_F",NA,1,NA,1,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,1,0
"272",8,"Middle East","Red Sea","Saudi Arabia","Meso","Thuwal",39.5,22.16,"Crustacea","Decapoda","Portunidae","Thalamita","Thalamita crenata","Sub",NA,NA,NA,NA,NA,NA,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,0
"273",8,"Middle East","Red Sea","Saudi Arabia","Meso","Thuwal",39.5,22.16,"Crustacea","Decapoda","Ocypodidae","Austruca","Austruca annulipes","Inter_F",NA,NA,1,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,1,NA,0
"274",8,"Middle East","Red Sea","Saudi Arabia","Meso","Thuwal",39.5,22.16,"Crustacea","Decapoda","Ocypodidae","Cranuca","Cranuca inversa","Inter_F",NA,NA,1,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,1,NA,0
"275",8,"Middle East","Red Sea","Saudi Arabia","Meso","Thuwal",39.5,22.16,"Crustacea","Decapoda","Ocypodidae","Ocypode","Ocypode saratan","Inter_F",NA,NA,NA,NA,NA,NA,NA,1,NA,NA,1,NA,NA,NA,NA,NA,NA,0
"276",8,"Middle East","Red Sea","Saudi Arabia","Meso","Thuwal",39.5,22.16,"Crustacea","Decapoda","Macrophthalmidae","Macrophthalmus","Macrophthalmus depressus","Inter_M",NA,NA,NA,1,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,0
"277",8,"Middle East","Red Sea","Saudi Arabia","Meso","Thuwal",39.5,22.16,"Mollusca","Bivalvia","Ostreidae","Saccostrea","Saccostrea cuccullata","Inter_F",NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,0
"278",8,"Middle East","Red Sea","Saudi Arabia","Meso","Thuwal",39.5,22.16,"Crustacea","Decapoda","Diogenidae","Clibanarius","Clibanarius eurysternus","Inter_M",NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"279",8,"Middle East","Red Sea","Saudi Arabia","Meso","Thuwal",39.5,22.16,"Crustacea","Cirripedia","Balanidae","Balanus","Balanus sp.1","Inter_F",NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"280",8,"Middle East","Red Sea","Saudi Arabia","Meso","Thuwal",39.5,22.16,"Mollusca","Gastropoda","Littorinidae","Littoraria","Littoraria scabra","Inter_F",NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"281",8,"Middle East","Red Sea","Saudi Arabia","Meso","Thuwal",39.5,22.16,"Crustacea","Decapoda","Grapsidae","Metopograpsus","Metopograpsus cannicci","Inter_F",NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"282",8,"Middle East","Red Sea","Saudi Arabia","Meso","Thuwal",39.5,22.16,"Crustacea","Decapoda","Dotillidae","Dotilla","Dotilla sulcata","Inter_F",NA,NA,1,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,1,NA,0
"283",8,"Middle East","Red Sea","Saudi Arabia","Meso","Thuwal",39.5,22.16,"Crustacea","Decapoda","Grapsidae","Metopograpsus","Metopograpsus messor","Inter_F",NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"284",9,"Western Indian Ocean","West Indian","Seychelles","Meso","Port Launay",55.47,-4.7,"Crustacea","Decapoda","Ocypodidae","Gelasimus","Gelasimus hesperiae","Inter_M",NA,NA,1,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,1,NA,0
"285",9,"Western Indian Ocean","West Indian","Seychelles","Meso","Port Launay",55.47,-4.7,"Crustacea","Decapoda","Alpheidae","Alpheus","Alpheus sp. 1","Inter_F",NA,NA,NA,1,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,0
"286",9,"Western Indian Ocean","West Indian","Seychelles","Meso","Port Launay",55.47,-4.7,"Mollusca","Gastropoda","Potamididae","Terebralia","Terebralia palustris","Inter_F",NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"287",9,"Western Indian Ocean","West Indian","Seychelles","Meso","Port Launay",55.47,-4.7,"Crustacea","Decapoda","Sesarmidae","Neosarmatium","Neosarmatium sp. nov. 1","Inter_F",NA,1,NA,1,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,1,NA,NA,0
"288",9,"Western Indian Ocean","West Indian","Seychelles","Meso","Port Launay",55.47,-4.7,"Crustacea","Decapoda","Sesarmidae","Parasesarma","Parasesarma bengalense","Inter_F",NA,1,NA,1,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,1,0
"289",9,"Western Indian Ocean","West Indian","Seychelles","Meso","Port Launay",55.47,-4.7,"Crustacea","Decapoda","Sesarmidae","Parasesarma","Parasesarma samawati","Inter_F",NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1
"290",9,"Western Indian Ocean","West Indian","Seychelles","Meso","Port Launay",55.47,-4.7,"Crustacea","Decapoda","Sesarmidae","Neosarmatium","Neosarmatium smithi","Inter_F",NA,1,NA,1,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,1,NA,NA,0
"291",9,"Western Indian Ocean","West Indian","Seychelles","Meso","Port Launay",55.47,-4.7,"Crustacea","Decapoda","Portunidae","Scylla","Scylla serrata","Sub",NA,NA,NA,NA,NA,NA,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,0
"292",9,"Western Indian Ocean","West Indian","Seychelles","Meso","Port Launay",55.47,-4.7,"Mollusca","Gastropoda","Potamididae","Cerithidea","Cerithidea decollata","Inter_F",NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"293",9,"Western Indian Ocean","West Indian","Seychelles","Meso","Port Launay",55.47,-4.7,"Crustacea","Decapoda","Sesarmidae","Sarmatium","Sarmatium crassum","Inter_F",NA,1,NA,1,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,1,0
"294",9,"Western Indian Ocean","West Indian","Seychelles","Meso","Port Launay",55.47,-4.7,"Crustacea","Decapoda","Diogenidae","Clibanarius","Clibanarius laevimaus","Inter_M",NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"295",9,"Western Indian Ocean","West Indian","Seychelles","Meso","Port Launay",55.47,-4.7,"Crustacea","Decapoda","Diogenidae","Clibanarius","Clibanarius longitarsus","Inter_M",NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
